id,pid,ms_subclass,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,sale_type,saleprice,test_set,central_air_dum,porch,log_saleprice,log_lot_area,log_1st_flr_sf,log_gr_liv_area,dum_nh_Blueste,dum_nh_BrDale,dum_nh_BrkSide,dum_nh_ClearCr,dum_nh_CollgCr,dum_nh_Crawfor,dum_nh_Edwards,dum_nh_Gilbert,dum_nh_Greens,dum_nh_GrnHill,dum_nh_IDOTRR,dum_nh_Landmrk,dum_nh_MeadowV,dum_nh_Mitchel,dum_nh_NAmes,dum_nh_NPkVill,dum_nh_NWAmes,dum_nh_NoRidge,dum_nh_NridgHt,dum_nh_OldTown,dum_nh_SWISU,dum_nh_Sawyer,dum_nh_SawyerW,dum_nh_Somerst,dum_nh_StoneBr,dum_nh_Timber,dum_nh_Veenker,dum_zone_C (all),dum_zone_FV,dum_zone_I (all),dum_zone_RH,dum_zone_RL,dum_zone_RM,dum_cond1_Feedr,dum_cond1_Norm,dum_cond1_PosA,dum_cond1_PosN,dum_cond1_RRAe,dum_cond1_RRAn,dum_cond1_RRNe,dum_cond1_RRNn,dum_found_CBlock,dum_found_PConc,dum_found_Slab,dum_found_Stone,dum_found_Wood,dum_misc_Elev,dum_misc_Gar2,dum_misc_Othr,dum_misc_Shed,dum_misc_TenC,dum_elect_FuseF,dum_elect_FuseP,dum_elect_Mix,dum_elect_SBrkr,dum_gartype_2Types,dum_gartype_Attchd,dum_gartype_Basment,dum_gartype_BuiltIn,dum_gartype_CarPort,dum_gartype_Detchd
2108,906380200,20,64.0,6762,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,4,3,Gd,3,No,GLQ,664.0,Unf,0.0,544.0,1208.0,GasA,Ex,Y,1208,0,0,1208,1.0,0.0,2,0,2,1,4,6,7,0,0,2007.0,2,2.0,628.0,3,3,Y,105,54,0,0,0,0,0,0,0,9,2007,New,195400,False,1,159,12.182804018590819,8.819073983267831,7.0967213784947605,7.0967213784947605,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
772,905103070,20,75.0,11625,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,172.0,3,3,TA,3,No,BLQ,527.0,Unf,0.0,525.0,1052.0,GasA,TA,Y,1052,0,0,1052,0.0,0.0,1,1,3,1,3,6,7,1,1,1984.0,3,1.0,668.0,3,3,Y,0,215,0,0,0,0,0,0,0,4,2009,WD ,113500,False,1,215,11.639558115903595,9.360913230455557,6.9584483932976555,6.9584483932976555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2672,903202120,50,65.0,6435,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,TA,3,No,Unf,0.0,Unf,0.0,972.0,972.0,GasA,Gd,Y,972,605,0,1577,0.0,0.0,1,0,3,1,2,6,7,1,4,1939.0,1,1.0,312.0,3,3,Y,0,0,0,0,0,0,0,0,0,10,2006,WD ,140200,False,1,0,11.850825253582627,8.769507120030227,6.879355804460439,7.3632795869630385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2492,532376180,20,65.0,8450,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,Plywood,Plywood,BrkFace,90.0,3,3,TA,3,No,BLQ,162.0,Rec,270.0,450.0,882.0,GasA,TA,Y,909,0,0,909,0.0,0.0,1,0,3,1,3,5,7,0,0,1968.0,1,1.0,294.0,3,3,Y,0,155,0,0,0,0,0,1,0,11,2006,COD,116000,False,1,155,11.661345470088502,9.041921720351219,6.812345094177479,6.812345094177479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2903,921205050,20,88.0,11577,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,382.0,5,3,Gd,3,Gd,GLQ,1455.0,Unf,0.0,383.0,1838.0,GasA,Ex,Y,1838,0,0,1838,1.0,0.0,2,0,3,1,5,9,7,1,4,2005.0,3,3.0,682.0,3,3,Y,161,225,0,0,0,0,0,0,0,9,2006,New,359900,False,1,386,12.793581494067123,9.356775650205728,7.516433302915632,7.516433302915632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2783,907201160,60,50.0,8340,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,2Story,6,6,1977,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,62.0,3,3,Gd,3,Av,GLQ,509.0,Unf,0.0,166.0,675.0,GasA,TA,Y,686,702,0,1388,0.0,0.0,1,1,3,1,3,6,7,0,0,1977.0,1,1.0,317.0,3,3,Y,406,36,0,0,0,0,0,0,0,12,2006,WD ,157500,False,1,442,11.967180737247824,9.028818495352793,6.530877627725885,7.23561914106675,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
786,905401100,20,0,10708,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,5,1955,1993,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,TA,3,No,LwQ,379.0,BLQ,768.0,470.0,1617.0,GasA,Ex,Y,1867,0,0,1867,1.0,0.0,1,0,2,1,3,7,7,3,4,1955.0,3,1.0,303.0,3,3,Y,476,0,0,0,142,0,0,2,0,11,2009,COD,190000,False,1,618,12.154779351142624,9.278746404640243,7.532088143541722,7.532088143541722,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
740,903230100,30,60.0,6911,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,TA,3,Mn,LwQ,405.0,Unf,0.0,740.0,1145.0,GasA,TA,Y,1301,0,0,1301,0.0,0.0,1,0,2,1,2,5,6,0,0,1965.0,1,2.0,440.0,3,3,Y,0,0,0,0,0,0,0,0,0,10,2009,WD ,100000,False,1,0,11.512925464970229,8.840869624091395,7.170888478512505,7.170888478512505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2546,534403280,20,80.0,8800,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,425.0,3,3,TA,3,No,BLQ,553.0,Unf,0.0,698.0,1251.0,GasA,TA,Y,1251,0,0,1251,1.0,0.0,1,0,3,1,3,6,7,2,4,1964.0,2,1.0,461.0,3,3,Y,0,116,0,0,0,0,0,1,700,3,2006,WD ,160000,False,1,116,11.982929094215963,9.082507000466299,7.1316985104669115,7.1316985104669115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
851,907194160,20,65.0,10739,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,7,5,2002,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,4,3,Gd,3,No,GLQ,1259.0,Unf,0.0,172.0,1431.0,GasA,Ex,Y,1444,0,0,1444,1.0,0.0,2,0,3,1,4,6,7,0,0,2002.0,2,2.0,577.0,3,3,Y,144,40,0,0,0,0,0,0,0,4,2009,WD ,203000,False,1,184,12.220961258023925,9.281637253858216,7.275172319452771,7.275172319452771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1833,533120030,60,0,9572,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,4,3,Ex,3,No,GLQ,482.0,Unf,0.0,971.0,1453.0,GasA,Ex,Y,1453,1357,0,2810,0.0,0.0,2,1,4,1,4,9,7,1,5,1990.0,2,2.0,750.0,4,4,Y,500,0,0,0,0,0,0,0,0,6,2007,WD ,302000,False,1,500,12.618182296357007,9.166597449028265,7.2813856635702825,7.940939762327791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
76,531451110,120,50.0,8012,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Gd,3,No,BLQ,543.0,BLQ,119.0,261.0,923.0,GasA,TA,Y,923,0,0,923,0.0,0.0,2,0,2,1,3,5,7,1,3,1980.0,2,1.0,264.0,3,3,Y,80,0,0,0,0,0,0,0,0,5,2010,WD ,143000,False,1,80,11.870599909242044,8.988695696785708,6.827629234502852,6.827629234502852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2151,907270040,60,66.0,16226,Pave,0,IR3,Lvl,AllPub,Inside,Gtl,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,Gd,3,No,GLQ,281.0,Unf,0.0,747.0,1028.0,GasA,Ex,Y,1210,1242,0,2452,0.0,0.0,2,1,4,1,4,9,7,1,3,1998.0,3,2.0,683.0,3,3,Y,208,50,0,0,0,0,0,0,0,5,2007,WD ,267000,False,1,258,12.495003937382387,9.69437017295501,7.098375638590786,7.804659297056102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1880,534252070,90,0,10899,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Norm,Duplex,1Story,4,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,TA,N,1224,0,0,1224,0.0,0.0,2,0,2,2,3,8,7,0,0,1964.0,1,3.0,530.0,3,3,Y,0,0,0,0,0,0,0,0,0,4,2007,WD ,103000,False,0,0,11.542484267211773,9.296426320889312,7.1098794630722715,7.1098794630722715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2907,923203100,120,32.0,4500,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,3,4,Ex,4,No,GLQ,1201.0,Unf,0.0,36.0,1237.0,GasA,Ex,Y,1337,0,0,1337,1.0,0.0,2,0,2,1,3,5,7,0,0,1998.0,3,2.0,405.0,3,3,Y,0,199,0,0,0,0,0,0,0,3,2006,WD ,153500,False,1,199,11.941455846009388,8.411832675758411,7.198183577101943,7.198183577101943,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1831,532479120,85,0,16647,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Gd,3,Gd,ALQ,1390.0,Unf,0.0,0.0,1390.0,GasA,TA,Y,1701,0,0,1701,1.0,0.0,2,0,3,1,3,6,5,2,3,1975.0,3,2.0,611.0,3,3,Y,0,0,0,0,0,0,0,0,0,1,2007,WD ,171000,False,1,0,12.049418835484797,9.719985298994011,7.438971592395862,7.438971592395862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2836,908227030,50,62.0,8707,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,Norm,1Fam,1.5Fin,4,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,TA,3,No,Unf,0.0,Unf,0.0,1093.0,1093.0,GasA,TA,N,1093,576,0,1669,0.0,0.0,1,1,4,1,3,9,5,0,0,1924.0,1,1.0,288.0,2,3,Y,0,0,56,0,0,0,0,0,0,5,2006,WD ,107000,False,0,56,11.580584113444043,9.071882578828616,6.996681488176539,7.419979923661835,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1955,535403030,20,66.0,8300,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,6,6,1968,1968,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,86.0,3,3,TA,3,Mn,Rec,952.0,Unf,0.0,0.0,952.0,GasA,Gd,Y,952,0,0,952,1.0,0.0,1,0,3,1,3,5,7,0,0,1968.0,1,1.0,288.0,3,3,Y,0,0,0,0,0,0,0,0,0,8,2007,WD ,128500,False,1,0,11.763684183317412,9.02401079378469,6.858565034791365,6.858565034791365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1926,535179120,20,72.0,9770,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,TA,3,No,Rec,512.0,Unf,0.0,410.0,922.0,GasA,TA,Y,922,0,0,922,1.0,0.0,1,0,2,1,3,5,7,0,0,1957.0,1,1.0,308.0,3,3,Y,0,34,0,0,0,0,0,2,0,4,2007,WD ,116000,False,1,34,11.661345470088502,9.187071745036828,6.826545223556594,6.826545223556594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2924,923250060,20,80.0,17400,Pave,0,Reg,Low,AllPub,Inside,Mod,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,TA,3,No,ALQ,936.0,Unf,0.0,190.0,1126.0,GasA,Fa,Y,1126,0,0,1126,1.0,0.0,2,0,3,1,3,5,7,1,4,1977.0,2,2.0,484.0,3,3,P,295,41,0,0,0,0,0,0,0,5,2006,WD ,160000,False,1,336,11.982929094215963,9.764225485202621,7.026426808699636,7.026426808699636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1003,527145090,120,39.0,5070,Pave,0,IR1,HLS,AllPub,Inside,Gtl,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,Gd,3,Mn,Unf,0.0,Unf,0.0,1280.0,1280.0,GasA,Ex,Y,1280,0,0,1280,0.0,0.0,2,0,2,1,4,5,7,0,0,1992.0,2,2.0,506.0,3,3,Y,0,82,0,0,144,0,0,0,0,8,2008,WD ,180000,False,1,226,12.100712129872347,8.531096096585228,7.154615356913663,7.154615356913663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1667,527404050,20,66.0,7920,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,5,1970,2002,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,3,3,TA,3,No,ALQ,81.0,GLQ,619.0,214.0,914.0,GasA,Ex,Y,914,0,0,914,0.0,0.0,1,0,3,1,5,5,7,0,0,1970.0,2,1.0,368.0,3,4,Y,120,0,0,0,0,0,0,0,0,10,2007,WD ,133000,False,1,120,11.79810440720389,8.977146484808472,6.81783057145415,6.81783057145415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2905,923202025,90,78.0,7020,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,Duplex,SFoyer,7,5,1997,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,200.0,3,4,Gd,3,Gd,GLQ,1243.0,Unf,0.0,45.0,1288.0,GasA,Gd,Y,1368,0,0,1368,2.0,0.0,2,0,2,2,3,8,7,0,0,1997.0,3,4.0,784.0,3,3,Y,0,48,0,0,0,0,0,0,0,11,2006,WD ,215000,False,1,48,12.2783933071098,8.856518497019858,7.221105098182496,7.221105098182496,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
921,909276110,70,0,7500,Pave,0,IR1,Bnk,AllPub,Inside,Gtl,Norm,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,TA,3,No,BLQ,547.0,Unf,0.0,224.0,771.0,GasA,Fa,Y,753,741,0,1494,0.0,0.0,1,0,3,1,4,7,7,2,4,1942.0,1,1.0,213.0,3,3,P,0,0,0,0,224,0,0,0,0,11,2009,WD ,177500,False,1,224,12.086725887897607,8.922658299524402,6.6240652277998935,7.309212365692763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1780,528431030,20,76.0,10612,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,4,3,Gd,3,Mn,GLQ,28.0,Unf,0.0,1496.0,1524.0,GasA,Gd,Y,1534,0,0,1534,0.0,0.0,2,0,3,1,4,7,7,1,4,2006.0,3,2.0,484.0,3,3,Y,168,46,0,0,0,0,0,0,0,1,2007,WD ,215000,False,1,214,12.2783933071098,9.26974071525763,7.335633981927201,7.335633981927201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
746,903234220,50,51.0,6120,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1.5Fin,5,6,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,TA,2,No,LwQ,273.0,Unf,0.0,679.0,952.0,GasA,TA,Y,994,588,0,1582,0.0,0.0,2,0,3,1,3,6,7,1,4,1938.0,1,1.0,250.0,2,3,Y,189,0,34,150,0,0,0,0,0,2,2009,WD ,150000,False,1,373,11.918390573078392,8.719317375506371,6.901737206656574,7.366445148327599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
254,906402200,60,90.0,12376,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,Plywood,Plywood,None,0.0,3,3,Gd,3,Mn,GLQ,1470.0,Unf,0.0,203.0,1673.0,GasA,Gd,Y,1699,1523,0,3222,1.0,0.0,3,0,5,1,4,11,7,2,3,1990.0,1,3.0,594.0,3,3,Y,367,0,0,0,0,0,0,0,0,5,2010,WD ,320000,False,1,367,12.676076274775909,9.423514392252901,7.4377951216719325,8.07775756373692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
606,534400050,20,100.0,10004,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,3,3,TA,3,No,Rec,196.0,BLQ,345.0,975.0,1516.0,GasA,TA,Y,1516,0,0,1516,0.0,0.0,1,1,3,1,3,6,7,0,0,1964.0,2,2.0,472.0,3,3,Y,0,0,0,0,152,0,0,0,0,2,2009,WD ,167000,False,1,152,12.025749091398891,9.21074029199751,7.323830566202317,7.323830566202317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2703,904301410,30,55.0,8250,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,7,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,TA,N,1032,0,0,1032,0.0,0.0,1,0,2,1,3,6,7,1,3,1939.0,1,1.0,260.0,3,3,Y,0,0,121,0,0,0,0,0,0,6,2006,WD ,125000,False,0,121,11.736069016284437,9.017968479328726,6.939253946041508,6.939253946041508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1306,902207120,20,103.0,12205,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,3,1,1949,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,Fa,2,No,Unf,0.0,Unf,0.0,448.0,448.0,GasA,Gd,Y,1588,0,0,1588,0.0,0.0,2,0,5,1,3,6,2,0,0,,0,0.0,0.0,0,0,N,0,0,0,0,0,0,0,1,0,12,2008,WD ,65000,False,1,0,11.082142548877775,9.40960098282706,7.370230641807081,7.370230641807081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2102,906380010,20,103.0,11175,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,Gd,3,Av,Unf,0.0,Unf,0.0,1316.0,1316.0,GasA,Ex,Y,1316,0,0,1316,0.0,0.0,2,0,3,1,4,6,7,1,4,2007.0,3,2.0,440.0,3,3,Y,0,20,0,0,0,0,0,0,0,10,2007,New,200141,False,1,20,12.206777397134413,9.32143441948177,7.182352111885263,7.182352111885263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1784,528435010,20,85.0,9965,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0,0.0,4,3,Gd,3,No,Unf,0.0,Unf,0.0,1528.0,1528.0,GasA,Ex,Y,1528,0,0,1528,0.0,0.0,3,2,3,1,4,6,7,1,3,2007.0,1,2.0,480.0,3,3,Y,0,228,0,0,0,0,0,0,0,9,2007,New,235876,False,1,228,12.371061522195516,9.206834232646894,7.331714969726466,7.331714969726466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
